Town,State/Province,County,Count,Latitude,Longitude,FIPS,Count_Normalized
richland,NY,oswego,5,43.6,-76.0,36075.0,0.0002521432173474534
richland,WA,benton,6,46.3,-119.3,53005.0,0.0003151790216843167
richmond,CA,contra costa,18,37.9,-122.3,6013.0,0.0010716086737266768
richmond,KY,madison,1,37.7,-84.3,21151.0,0.0
richmond,MA,berkshire,1,42.4,-73.4,25003.0,0.0
richmond,TX,fort bend,48,29.5,-95.7,48157.0,0.002962682803832577
richmond,VA,chesterfield,168,37.5,-77.4,51041.0,0.010526979324256178
richmond,VA,henrico,168,37.5,-77.4,51087.0,0.010526979324256178
richmond,VA,richmond city,744,37.5,-77.4,51760.0,0.04683560262228946
richmond hill,GA,bryan,1,31.8,-81.3,13029.0,0.0
richville,MN,otter tail,4,46.4,-95.8,27111.0,0.00018910741301059002
richwood,OH,union,1,40.4,-83.3,39159.0,0.0
ridgewood,NJ,bergen,4,41.0,-74.1,34003.0,0.00018910741301059002
riegelsville,PA,bucks,3,40.6,-75.2,42017.0,0.0001260716086737267
rindge,NH,cheshire,3,42.7,-72.0,33005.0,0.0001260716086737267
ringwood,IL,mchenry,3,42.4,-88.3,17111.0,0.0001260716086737267
ringwood,NJ,passaic,65,41.1,-74.2,34031.0,0.004034291477559254
ringwood,OK,major,1,36.3,-98.2,40093.0,0.0
rio,WI,columbia,1,43.5,-89.2,55021.0,0.0
rio grande,OH,gallia,1,38.9,-82.4,39053.0,0.0
rio rancho,NM,sandoval,92,35.2,-106.7,35043.0,0.0057362581946545635
ripley,OK,payne,6,36.0,-96.9,40119.0,0.0003151790216843167
riva,MD,anne arundel,1,39.0,-76.6,24003.0,0.0
river edge,NJ,bergen,8,40.9,-74.0,34003.0,0.00044125063035804334
river falls,WI,pierce,4,44.9,-92.6,55093.0,0.00018910741301059002
river forest,IL,cook,13,41.9,-87.8,17031.0,0.0007564296520423601
riverside,IL,cook,6,41.8,-87.8,17031.0,0.0003151790216843167
riverside,MO,platte,3,39.2,-94.6,29165.0,0.0001260716086737267
riverton,IL,sangamon,2,39.9,-89.5,17167.0,6.303580433686334e-05
riverview,FL,hillsborough,1,27.9,-82.3,12057.0,0.0
roachdale,IN,putnam,4,39.9,-86.7,18133.0,0.00018910741301059002
roan mountain,TN,carter,5,36.2,-82.1,47019.0,0.0002521432173474534
roanoke,VA,botetourt,4,37.3,-80.0,51023.0,0.00018910741301059002
roanoke,VA,roanoke,12,37.3,-80.0,51161.0,0.0006933938477054968
roanoke,VA,roanoke city,18,37.3,-80.0,51770.0,0.0010716086737266768
roanoke,VA,salem,4,37.3,-80.0,,0.00018910741301059002
robbinsville,NC,graham,12,35.4,-83.9,37075.0,0.0006933938477054968
robertsdale,AL,baldwin,5,30.5,-87.6,1003.0,0.0002521432173474534
robertsville,MO,franklin,1,38.4,-90.8,29071.0,0.0
rochester,IL,sangamon,10,39.7,-89.5,17167.0,0.0005673222390317701
rochester,MI,oakland,7,42.7,-83.1,26125.0,0.00037821482602118004
rochester,MN,olmsted,4,44.0,-92.5,27109.0,0.00018910741301059002
rochester,NY,monroe,1863,43.1,-77.6,36055.0,0.11737266767523953
rock hill,SC,york,3,35.0,-81.1,45091.0,0.0001260716086737267
rockaway,NJ,morris,6,40.9,-74.5,34027.0,0.0003151790216843167
rockbridge,OH,hocking,4,39.6,-82.6,39073.0,0.00018910741301059002
rockbridge baths,VA,rockbridge,42,37.9,-79.4,51163.0,0.002584467977811397
rockford,IL,winnebago,325,42.3,-89.0,17201.0,0.02042360060514372
rockford,MI,kent,14,43.1,-85.5,26081.0,0.0008194654563792234
rockport,TX,aransas,208,28.1,-97.0,48007.0,0.013048411497730712
rockville,MD,montgomery,4,39.1,-77.1,24031.0,0.00018910741301059002
rockwall,TX,rockwall,4,33.0,-96.5,48397.0,0.00018910741301059002
rockwood,MI,wayne,18,42.1,-83.2,26163.0,0.0010716086737266768
rocky hill,CT,hartford,1,41.7,-72.7,9003.0,0.0
rocky mount,NC,edgecombe,84,36.0,-77.7,37065.0,0.005231971759959657
rocky mount,NC,nash,84,36.0,-77.7,37127.0,0.005231971759959657
rocky mount,VA,franklin,24,37.0,-80.0,51067.0,0.0014498234997478569
rodeo,CA,contra costa,1,38.0,-122.3,6013.0,0.0
roland,AR,pulaski,4,34.8,-92.5,5119.0,0.00018910741301059002
rome,GA,floyd,3,34.2,-85.2,13115.0,0.0001260716086737267
roscommon,MI,roscommon,6,44.5,-84.7,26143.0,0.0003151790216843167
rose creek,MN,mower,3,43.6,-92.8,27099.0,0.0001260716086737267
roselle,IL,dupage,2,42.0,-88.1,17043.0,6.303580433686334e-05
rosemead,CA,los angeles,4,34.1,-118.1,6037.0,0.00018910741301059002
rosemount,MN,dakota,4,44.7,-93.2,27037.0,0.00018910741301059002
rosenberg,TX,fort bend,3,29.5,-95.7,48157.0,0.0001260716086737267
roseville,MI,macomb,1,42.5,-82.9,26099.0,0.0
roswell,GA,fulton,8,34.0,-84.4,13121.0,0.00044125063035804334
rothville,MO,chariton,4,39.6,-93.0,29041.0,0.00018910741301059002
round hill,VA,loudoun,3,39.1,-77.8,51107.0,0.0001260716086737267
round rock,TX,williamson,4,30.5,-97.7,48491.0,0.00018910741301059002
rowlett,TX,dallas,4,32.9,-96.6,48113.0,0.00018910741301059002
roxana,IL,madison,2,38.8,-90.0,17119.0,6.303580433686334e-05
roxboro,NC,person,3,36.4,-79.0,37145.0,0.0001260716086737267
roxbury,CT,litchfield,3,41.5,-73.3,9005.0,0.0001260716086737267
roxbury,NY,delaware,10,42.3,-74.6,36025.0,0.0005673222390317701
roy,UT,weber,8,41.2,-112.1,49057.0,0.00044125063035804334
royal oak,MI,oakland,5,42.5,-83.2,26125.0,0.0002521432173474534
rule,TX,haskell,27,33.2,-99.9,48207.0,0.0016389309127584468
ruskin,FL,hillsborough,3,27.7,-82.4,12057.0,0.0001260716086737267
russellville,AR,pope,1,35.3,-93.1,5115.0,0.0
rye,NY,westchester,1,41.0,-73.7,36119.0,0.0
sachse,TX,dallas,6,33.0,-96.6,48113.0,0.0003151790216843167
saco,ME,york,2,43.5,-70.5,23031.0,6.303580433686334e-05
sacramento,CA,sacramento,117,38.6,-121.5,6067.0,0.007312153303076148
safford,AZ,graham,1,32.8,-109.7,4009.0,0.0
saginaw,MI,saginaw,24,43.4,-83.9,26145.0,0.0014498234997478569
salado,TX,bell,2,31.0,-97.6,48027.0,6.303580433686334e-05
salem,NH,rockingham,3,42.8,-71.2,33015.0,0.0001260716086737267
salem,OR,marion,14,44.9,-123.1,41047.0,0.0008194654563792234
salem,OR,polk,2,44.9,-123.1,41053.0,6.303580433686334e-05
salem,SC,oconee,6,34.8,-82.9,45073.0,0.0003151790216843167
salida,CO,chaffee,14,38.5,-106.1,8015.0,0.0008194654563792234
salina,OK,mayes,4,36.3,-95.1,40097.0,0.00018910741301059002
salisbury,CT,litchfield,6,42.0,-73.4,9005.0,0.0003151790216843167
salisbury,MA,essex,54,42.9,-70.9,25009.0,0.003340897629853757
salisbury,MD,wicomico,1,38.3,-75.6,24045.0,0.0
salisbury,NC,rowan,144,35.6,-80.5,37159.0,0.009014120020171457
salisbury,NH,merrimack,1,43.4,-71.7,33013.0,0.0
salol,MN,roseau,9,48.9,-95.6,27135.0,0.0005042864346949068
salt lake city,UT,salt lake,3760,40.8,-111.9,49035.0,0.2369515885022693
salt lick,KY,bath,2,38.1,-83.6,21011.0,6.303580433686334e-05
san angelo,TX,tom green,105,31.4,-100.5,48451.0,0.006555723651033787
san antonio,TX,bexar,4928,29.6,-98.5,48029.0,0.31057740796772565
san antonio,TX,comal,462,29.6,-98.5,48091.0,0.029059505799294
san benito,TX,cameron,11,26.1,-97.6,48061.0,0.0006303580433686334
san clemente,CA,orange,1,33.4,-117.6,6059.0,0.0
san diego,CA,san diego,980,32.8,-117.1,6073.0,0.06171205244578921
san jose,CA,santa clara,60,37.3,-121.9,6085.0,0.003719112455874937
san juan,TX,hidalgo,6,26.2,-98.1,48215.0,0.0003151790216843167
san juan capistrano,CA,orange,3,33.5,-117.7,6059.0,0.0001260716086737267
san leandro,CA,alameda,5,37.7,-122.1,6001.0,0.0002521432173474534
san luis obispo,CA,san luis obispo,7,35.3,-120.7,6079.0,0.00037821482602118004
san marcos,CA,san diego,9,33.1,-117.2,6073.0,0.0005042864346949068
san marcos,TX,hays,12,29.9,-97.9,48209.0,0.0006933938477054968
san pablo,CA,contra costa,28,38.0,-122.3,6013.0,0.00170196671709531
san rafael,CA,marin,48,38.0,-122.6,6041.0,0.002962682803832577
sand springs,OK,tulsa,21,36.1,-96.3,40143.0,0.0012607160867372667
sandusky,OH,erie,9,41.5,-82.7,39043.0,0.0005042864346949068
sandwich,MA,barnstable,8,41.7,-70.5,25001.0,0.00044125063035804334
sandy,UT,salt lake,10,40.6,-111.9,49035.0,0.0005673222390317701
sanford,FL,seminole,1,28.8,-81.3,12117.0,0.0
sanford,MI,midland,5,43.7,-84.4,26111.0,0.0002521432173474534
sanibel,FL,lee,7,26.4,-82.1,12071.0,0.00037821482602118004
santa barbara,CA,santa barbara,287,34.4,-119.7,6083.0,0.018028240040342914
santa clara,CA,santa clara,2,37.4,-122.0,6085.0,6.303580433686334e-05
santa clarita,CA,los angeles,10,34.4,-118.4,6037.0,0.0005673222390317701
santa cruz,CA,santa cruz,464,37.0,-122.1,6087.0,0.029185577407967726
santa fe,NM,santa fe,16,35.5,-106.0,35049.0,0.0009455370650529501
santa fe springs,CA,los angeles,2,33.9,-118.1,6037.0,6.303580433686334e-05
santa margarita,CA,san luis obispo,4,35.4,-120.6,6079.0,0.00018910741301059002
santa maria,CA,santa barbara,15,35.0,-120.4,6083.0,0.0008825012607160867
santa monica,CA,los angeles,11,34.0,-118.5,6037.0,0.0006303580433686334
santa rosa,CA,sonoma,40,38.5,-122.6,6097.0,0.0024583963691376704
santa rosa beach,FL,walton,156,30.3,-86.2,12131.0,0.009770549672213817
santee,CA,san diego,2,32.8,-117.0,6073.0,6.303580433686334e-05
sapelo island,GA,mcintosh,6,31.4,-81.3,13191.0,0.0003151790216843167
sapphire,NC,transylvania,2,35.1,-83.0,37175.0,6.303580433686334e-05
saranac,NY,clinton,1,44.6,-73.8,36019.0,0.0
saranac lake,NY,franklin,9,44.3,-74.1,36033.0,0.0005042864346949068
sarasota,FL,manatee,8,27.4,-82.6,12081.0,0.00044125063035804334
sarasota,FL,sarasota,24,27.4,-82.6,12115.0,0.0014498234997478569
saratoga springs,UT,utah,18,40.3,-111.9,49049.0,0.0010716086737266768
saugatuck,MI,allegan,12,42.7,-86.2,26005.0,0.0006933938477054968
saugerties,NY,ulster,4,42.1,-73.9,36111.0,0.00018910741301059002
saugus,MA,essex,3,42.5,-71.0,25009.0,0.0001260716086737267
sauk city,WI,sauk,1,43.3,-89.7,55111.0,0.0
saunemin,IL,livingston,15,40.9,-88.4,17105.0,0.0008825012607160867
savage,MN,scott,1,44.8,-93.3,27139.0,0.0
savannah,GA,chatham,320,31.9,-81.1,13051.0,0.020108421583459404
savannah,NY,wayne,17,43.1,-76.7,36117.0,0.0010085728693898135
scandia,MN,washington,4,45.3,-92.8,27163.0,0.00018910741301059002
scandinavia,WI,waupaca,1,44.5,-89.1,55135.0,0.0
schaumburg,IL,cook,24,42.0,-88.1,17031.0,0.0014498234997478569
schenectady,NY,schenectady,377,42.8,-74.0,36093.0,0.023701462430660614
schererville,IN,lake,9,41.5,-87.4,18089.0,0.0005042864346949068
schertz,TX,guadalupe,51,29.6,-98.3,48187.0,0.003151790216843167
schofield,WI,marathon,3,44.9,-89.6,55073.0,0.0001260716086737267
schwenksville,PA,montgomery,5,40.3,-75.5,42091.0,0.0002521432173474534
scottsboro,AL,jackson,2,34.7,-86.1,1071.0,6.303580433686334e-05
scottsdale,AZ,maricopa,11,33.5,-111.9,4013.0,0.0006303580433686334
sea girt,NJ,monmouth,4,40.1,-74.0,34025.0,0.00018910741301059002
seaford,NY,nassau,4,40.7,-73.5,36059.0,0.00018910741301059002
seaford,VA,york,2,37.2,-76.4,51199.0,6.303580433686334e-05
searsport,ME,waldo,1,44.5,-68.9,23027.0,0.0
seaside,CA,monterey,4,36.6,-121.8,6053.0,0.00018910741301059002
seattle,WA,king,58,47.5,-122.4,53033.0,0.0035930408472012103
sedgwick,KS,harvey,5,38.0,-97.4,20079.0,0.0002521432173474534
seffner,FL,hillsborough,1,28.0,-82.3,12057.0,0.0
seguin,TX,guadalupe,2,29.6,-98.0,48187.0,6.303580433686334e-05
seminary,MS,covington,8,31.5,-89.5,28031.0,0.00044125063035804334
seminole,AL,baldwin,4,30.5,-87.5,1003.0,0.00018910741301059002
seminole,FL,pinellas,4,27.9,-82.8,12103.0,0.00018910741301059002
seneca,SC,oconee,1,34.8,-83.0,45073.0,0.0
seneca falls,NY,seneca,6,42.9,-76.8,36099.0,0.0003151790216843167
severna park,MD,anne arundel,21,39.1,-76.5,24003.0,0.0012607160867372667
seymour,IN,jackson,2,39.0,-85.8,18071.0,6.303580433686334e-05
seymour,TN,sevier,19,35.9,-83.7,47155.0,0.0011346444780635401
shady side,MD,anne arundel,3,38.8,-76.5,24003.0,0.0001260716086737267
shakopee,MN,scott,282,44.8,-93.5,27139.0,0.017713061018658598
shalimar,FL,okaloosa,1,30.4,-86.6,12091.0,0.0
sharon,MA,norfolk,1,42.1,-71.2,25021.0,0.0
sharpsburg,MD,washington,9,39.5,-77.7,24043.0,0.0005042864346949068
shawano,WI,shawano,18,44.8,-88.8,55115.0,0.0010716086737266768
shawnee,KS,johnson,234,39.0,-94.7,20091.0,0.014687342410489157
shawnee,OK,pottawatomie,21,35.3,-96.9,40125.0,0.0012607160867372667
sheboygan,WI,sheboygan,4,43.8,-87.8,55117.0,0.00018910741301059002
sheffield lake,OH,lorain,168,41.5,-82.1,39093.0,0.010526979324256178
shelburne,VT,chittenden,1,44.4,-73.2,50007.0,0.0
shelby,NC,cleveland,9,35.3,-81.5,37045.0,0.0005042864346949068
shell knob,MO,barry,4,36.6,-93.5,29009.0,0.00018910741301059002
shelton,CT,fairfield,2,41.3,-73.1,9001.0,6.303580433686334e-05
sheridan,WY,sheridan,2,44.8,-107.0,56033.0,6.303580433686334e-05
sherman,NY,chautauqua,1,42.1,-79.6,36013.0,0.0
sherman,TX,grayson,16,33.7,-96.8,48181.0,0.0009455370650529501
shevlin,MN,clearwater,5,47.7,-95.1,27029.0,0.0002521432173474534
shingletown,CA,shasta,14,40.5,-122.0,6089.0,0.0008194654563792234
shinnston,WV,harrison,14,39.4,-80.3,54033.0,0.0008194654563792234
shipshewana,IN,lagrange,1,41.7,-85.6,18087.0,0.0
shokan,NY,ulster,54,42.0,-74.2,36111.0,0.003340897629853757
shreveport,LA,caddo,54,32.4,-93.7,,0.003340897629853757
shutesbury,MA,franklin,1,42.5,-72.4,25011.0,0.0
sidney,OH,shelby,12,40.3,-84.1,39149.0,0.0006933938477054968
sierra vista,AZ,cochise,4,31.5,-110.4,4003.0,0.00018910741301059002
signal mountain,TN,hamilton,3,35.1,-85.3,47065.0,0.0001260716086737267
sikeston,MO,scott,2,36.9,-89.6,29201.0,6.303580433686334e-05
siloam springs,AR,benton,2,36.2,-94.5,5007.0,6.303580433686334e-05
silver bay,MN,lake,2,47.3,-91.3,27075.0,6.303580433686334e-05
silver city,NM,grant,10,32.8,-108.3,35017.0,0.0005673222390317701
silver spring,MD,montgomery,78,39.1,-77.0,24031.0,0.004853756933938477
simpsonville,SC,greenville,6,34.7,-82.3,45045.0,0.0003151790216843167
sioux city,IA,woodbury,68,42.6,-96.4,19193.0,0.004223398890569843
sioux falls,SD,lincoln,14,43.5,-96.7,46083.0,0.0008194654563792234
sioux falls,SD,minnehaha,112,43.5,-96.7,46099.0,0.00699697428139183
siren,WI,burnett,1,45.7,-92.5,55013.0,0.0
skandia,MI,marquette,3,46.3,-87.2,26103.0,0.0001260716086737267
skiatook,OK,tulsa,7,36.3,-96.2,40143.0,0.00037821482602118004
skokie,IL,cook,38,42.0,-87.8,17031.0,0.0023323247604639433
slaterville springs,NY,tompkins,2,42.4,-76.4,36109.0,6.303580433686334e-05
slidell,LA,st. tammany,6,30.2,-89.8,,0.0003151790216843167
smethport,PA,mckean,4,41.8,-78.4,42083.0,0.00018910741301059002
smithfield,NC,johnston,2,35.4,-78.3,37101.0,6.303580433686334e-05
smithville,MO,clay,6,39.4,-94.5,29047.0,0.0003151790216843167
smithville,TN,dekalb,2,36.0,-85.8,47041.0,6.303580433686334e-05
sneads ferry,NC,onslow,6,34.5,-77.4,37133.0,0.0003151790216843167
snellville,GA,gwinnett,1,33.8,-84.0,13135.0,0.0
snow hill,NC,greene,1,35.4,-77.7,37079.0,0.0
sodus point,NY,wayne,17,43.3,-77.0,36117.0,0.0010085728693898135
solana beach,CA,san diego,9,33.0,-117.2,6073.0,0.0005042864346949068
soldiers grove,WI,crawford,122,43.4,-90.8,55023.0,0.007627332324760464
solon,IA,johnson,10,41.8,-91.6,19103.0,0.0005673222390317701
somerset,KY,pulaski,9,37.1,-84.6,21199.0,0.0005042864346949068
somerset,MA,bristol,3,41.7,-71.1,25005.0,0.0001260716086737267
somersworth,NH,strafford,3,43.2,-70.9,33017.0,0.0001260716086737267
somerville,TX,burleson,4,30.5,-96.5,48051.0,0.00018910741301059002
sonoma,CA,sonoma,15,38.3,-122.5,6097.0,0.0008825012607160867
sonora,TX,sutton,6,30.6,-100.6,48435.0,0.0003151790216843167
soquel,CA,santa cruz,9,37.0,-121.9,6087.0,0.0005042864346949068
soudan,MN,st. louis,1,47.8,-92.2,27137.0,0.0
soulsbyville,CA,tuolumne,2,38.0,-120.3,6109.0,6.303580433686334e-05
south bend,IN,st. joseph,21,41.7,-86.2,18141.0,0.0012607160867372667
south berwick,ME,york,6,43.2,-70.8,23031.0,0.0003151790216843167
south bristol,ME,lincoln,8,43.9,-69.6,23015.0,0.00044125063035804334
south fulton,TN,obion,1,36.4,-88.9,47131.0,0.0
south haven,MI,van buren,15,42.4,-86.3,26159.0,0.0008825012607160867
south jordan,UT,salt lake,12,40.6,-112.0,49035.0,0.0006933938477054968
south milwaukee,WI,milwaukee,46,42.9,-87.9,55079.0,0.00283661119515885
south orange,NJ,essex,5,40.7,-74.3,34013.0,0.0002521432173474534
south padre island,TX,cameron,54,26.1,-97.2,48061.0,0.003340897629853757
south portland,ME,cumberland,32,43.6,-70.2,23005.0,0.0019541099344427635
southampton,NY,suffolk,9,40.9,-72.5,36103.0,0.0005042864346949068
southbury,CT,new haven,1,41.5,-73.2,9009.0,0.0
southern pines,NC,moore,20,35.2,-79.4,37125.0,0.0011976802824004034
southfield,MI,oakland,3,42.5,-83.2,26125.0,0.0001260716086737267
southgate,MI,wayne,2,42.2,-83.2,26163.0,6.303580433686334e-05
southlake,TX,tarrant,9,32.9,-97.1,48439.0,0.0005042864346949068
southold,NY,suffolk,1,41.0,-72.4,36103.0,0.0
southport,ME,lincoln,46,43.8,-69.7,23015.0,0.00283661119515885
southwest harbor,ME,hancock,250,44.3,-68.3,23009.0,0.015695915279878972
southwick,MA,hampden,1,42.0,-72.8,25013.0,0.0
spanish fork,UT,utah,56,40.1,-111.6,49049.0,0.0034669692385274837
spanish fort,AL,baldwin,6,30.7,-87.9,1003.0,0.0003151790216843167
sparks glencoe,MD,baltimore,8,39.5,-76.7,24005.0,0.00044125063035804334
sparta,NC,alleghany,5,36.5,-81.1,37005.0,0.0002521432173474534
spartanburg,SC,spartanburg,6,34.9,-81.9,45083.0,0.0003151790216843167
spencer,MA,worcester,8,42.2,-72.0,25027.0,0.00044125063035804334
sperryville,VA,rappahannock,1,38.6,-78.3,51157.0,0.0
spokane,WA,spokane,16,47.8,-117.5,53063.0,0.0009455370650529501
spring,TX,harris,76,30.0,-95.5,48201.0,0.004727685325264751
spring,TX,montgomery,114,30.0,-95.5,48339.0,0.0071230458900655574
spring hill,KS,johnson,1,38.7,-94.9,20091.0,0.0
spring hill,TN,maury,9,35.7,-86.9,47119.0,0.0005042864346949068
spring lake,MI,ottawa,2,43.1,-86.2,26139.0,6.303580433686334e-05
spring valley,IL,bureau,3,41.3,-89.2,17011.0,0.0001260716086737267
springdale,AR,washington,44,36.2,-94.1,5143.0,0.0027105395864851236
springfield,IL,sangamon,962,39.8,-89.7,17167.0,0.06057740796772567
springfield,LA,livingston,21,30.4,-90.6,,0.0012607160867372667
springfield,MA,hampden,7,42.1,-72.6,25013.0,0.00037821482602118004
springfield,MO,greene,216,37.2,-93.3,29077.0,0.013552697932425618
springfield,OH,clark,2,39.9,-83.8,39023.0,6.303580433686334e-05
springfield,OR,lane,3,44.1,-122.9,41039.0,0.0001260716086737267
springfield,TN,robertson,3,36.6,-86.9,47147.0,0.0001260716086737267
springfield,VA,fairfax,22,38.8,-77.2,51059.0,0.00132375189107413
spruce pine,NC,mitchell,1,35.9,-82.1,37121.0,0.0
stacy,MN,chisago,6,45.4,-93.0,27025.0,0.0003151790216843167
stacyville,ME,penobscot,5,45.9,-68.4,23019.0,0.0002521432173474534
stafford,TX,fort bend,2,29.6,-95.6,48157.0,6.303580433686334e-05
stafford,VA,stafford,3,38.4,-77.4,51179.0,0.0001260716086737267
standish,MI,arenac,2,44.0,-83.9,26011.0,6.303580433686334e-05
staples,MN,wadena,6,46.3,-94.8,27159.0,0.0003151790216843167
star,NC,montgomery,2,35.4,-79.8,37123.0,6.303580433686334e-05
star prairie,WI,polk,1,45.2,-92.6,55095.0,0.0
starkville,MS,oktibbeha,42,33.5,-88.8,28105.0,0.002584467977811397
state college,PA,centre,10,40.9,-77.9,42027.0,0.0005673222390317701
stateline,NV,douglas,2,39.0,-119.9,32005.0,6.303580433686334e-05
stephenville,TX,erath,32,32.2,-98.2,48143.0,0.0019541099344427635
sterling,MA,worcester,8,42.4,-71.7,25027.0,0.00044125063035804334
sterling heights,MI,macomb,27,42.6,-83.1,26099.0,0.0016389309127584468
steuben,WI,crawford,1,43.2,-90.8,55023.0,0.0
stevens point,WI,portage,154,44.5,-89.5,55097.0,0.009644478063540091
stevensville,MD,queen annes,1,39.0,-76.3,,0.0
stevensville,MT,ravalli,2,46.4,-114.1,30081.0,6.303580433686334e-05
stewart,MN,mcleod,1,47.1,-91.9,27085.0,0.0
stillwater,OK,payne,12,36.1,-97.0,40119.0,0.0006933938477054968
stockbridge,MI,ingham,3,42.5,-84.2,26065.0,0.0001260716086737267
stockton,CA,san joaquin,112,38.0,-121.3,6077.0,0.00699697428139183
stockwell,IN,tippecanoe,1,40.3,-86.7,18157.0,0.0
stoneham,MA,middlesex,1,42.5,-71.1,25017.0,0.0
stonington,CT,new london,639,41.4,-72.0,9011.0,0.04021684316691881
stow,MA,middlesex,2,42.4,-71.5,25017.0,6.303580433686334e-05
stowe,VT,lamoille,12,44.5,-72.6,50015.0,0.0006933938477054968
strafford,NH,strafford,6,43.3,-71.1,33017.0,0.0003151790216843167
strafford,VT,orange,1,43.8,-72.4,50017.0,0.0
strang,OK,mayes,4,36.4,-95.1,40097.0,0.00018910741301059002
strasburg,VA,shenandoah,3,39.0,-78.5,51171.0,0.0001260716086737267
stratford,CT,fairfield,8,41.2,-73.1,9001.0,0.00044125063035804334
streamwood,IL,cook,2,42.0,-88.2,17031.0,6.303580433686334e-05
street,MD,harford,2,39.6,-76.4,24025.0,6.303580433686334e-05
strong city,KS,chase,1,38.4,-96.5,20017.0,0.0
strongsville,OH,cuyahoga,18,41.3,-81.9,39035.0,0.0010716086737266768
stroudsburg,PA,monroe,2,41.0,-75.2,42089.0,6.303580433686334e-05
sturgeon bay,WI,door,20,44.9,-87.3,55029.0,0.0011976802824004034
sturgeon lake,MN,pine,2,46.4,-92.7,27115.0,6.303580433686334e-05
sudbury,MA,middlesex,9,42.4,-71.4,25017.0,0.0005042864346949068
suffield,CT,hartford,10,42.0,-72.7,9003.0,0.0005673222390317701
sugar grove,IL,kane,2,41.8,-88.5,17089.0,6.303580433686334e-05
sugar land,TX,fort bend,163,29.6,-95.6,48157.0,0.01021180030257186
sugarcreek,OH,tuscarawas,9,40.5,-81.6,39157.0,0.0005042864346949068
sullivan,MO,franklin,6,38.2,-91.1,29071.0,0.0003151790216843167
sulphur,LA,calcasieu,12,30.3,-93.3,,0.0006933938477054968
summerdale,AL,baldwin,21,30.5,-87.7,1003.0,0.0012607160867372667
summerfield,FL,marion,18,29.0,-82.0,12083.0,0.0010716086737266768
summerton,SC,clarendon,8,33.5,-80.3,45027.0,0.00044125063035804334
summit,NY,schoharie,3,42.6,-74.6,36095.0,0.0001260716086737267
sun city,AZ,maricopa,2,33.6,-112.3,4013.0,6.303580433686334e-05
sun city west,AZ,maricopa,4,33.7,-112.3,4013.0,0.00018910741301059002
sun prairie,WI,dane,18,43.1,-89.3,55025.0,0.0010716086737266768
sunbury,OH,delaware,1,40.2,-82.9,39041.0,0.0
sunderland,MA,franklin,7,42.5,-72.6,25011.0,0.00037821482602118004
sunnyvale,CA,santa clara,2,37.4,-122.1,6085.0,6.303580433686334e-05
sunnyvale,TX,dallas,2,32.8,-96.6,48113.0,6.303580433686334e-05
sunrise beach,MO,camden,1,38.2,-92.6,29029.0,0.0
superior,AZ,pinal,10,33.3,-111.2,4021.0,0.0005673222390317701
superior,WI,douglas,2,46.7,-92.1,55031.0,6.303580433686334e-05
susquehanna,PA,susquehanna,1,41.9,-75.6,42115.0,0.0
suttons bay,MI,leelanau,2,45.0,-85.7,26089.0,6.303580433686334e-05
swampscott,MA,essex,73,42.5,-70.9,25009.0,0.0045385779122541605
swanton,MD,garrett,1,39.5,-79.3,24023.0,0.0
swanton,OH,fulton,3,41.6,-83.8,39051.0,0.0001260716086737267
sweeny,TX,brazoria,9,29.0,-95.7,48039.0,0.0005042864346949068
sycamore,IL,dekalb,1,42.0,-88.7,17037.0,0.0
sylvan beach,NY,oneida,4,43.2,-75.7,36065.0,0.00018910741301059002
sylvania,GA,screven,2,32.8,-81.7,13251.0,6.303580433686334e-05
sylvania,OH,lucas,2,41.7,-83.7,39095.0,6.303580433686334e-05
syracuse,NY,onondaga,275,43.0,-76.2,36067.0,0.017271810388300553
tahlequah,OK,cherokee,3,35.9,-95.0,40021.0,0.0001260716086737267
takoma park,MD,montgomery,8,39.0,-77.0,24031.0,0.00044125063035804334
talent,OR,jackson,9,42.2,-122.8,41029.0,0.0005042864346949068
talihina,OK,latimer,5,34.8,-95.1,40077.0,0.0002521432173474534
tallahassee,FL,leon,132,30.4,-84.2,12073.0,0.008257690368129096
tampa,FL,hillsborough,644,27.8,-82.4,12057.0,0.04053202218860313
tamworth,NH,carroll,15,43.9,-71.4,33003.0,0.0008825012607160867
tangier,VA,accomack,25,37.8,-76.0,51001.0,0.0015128593040847202
taopi,MN,mower,2,43.6,-92.7,27099.0,6.303580433686334e-05
tarboro,NC,edgecombe,3,35.9,-77.6,37065.0,0.0001260716086737267
tarpon springs,FL,pinellas,63,28.2,-82.8,12103.0,0.003908219868885527
tarrytown,NY,westchester,7,41.1,-73.9,36119.0,0.00037821482602118004
tawas city,MI,iosco,4,44.3,-83.5,26069.0,0.00018910741301059002
taylor,TX,williamson,20,30.6,-97.4,48491.0,0.0011976802824004034
taylorville,IL,christian,12,39.5,-89.2,17021.0,0.0006933938477054968
teaneck,NJ,bergen,2,40.9,-74.0,34003.0,6.303580433686334e-05
tellico plains,TN,monroe,2,35.4,-84.3,47123.0,6.303580433686334e-05
temecula,CA,riverside,70,33.5,-117.1,6065.0,0.00434947049924357
tempe,AZ,maricopa,92,33.4,-111.9,4013.0,0.0057362581946545635
temperance,MI,monroe,1,41.8,-83.6,26115.0,0.0
temple,TX,bell,96,31.1,-97.3,48027.0,0.0059884014120020175
ten mile,TN,meigs,1,35.7,-84.7,47121.0,0.0
