City,State/Province,County,Date,Latitude,Longitude,year,month,day,Count,season,AQI
Broken Arrow,OK,tulsa,2021-09-25,36.1,-95.7,2021,9,25,2,Fall,46.0
Hasbrouck Heights,NJ,bergen,2021-09-25,40.9,-74.1,2021,9,25,2,Fall,44.0
Chesterfield,VA,chesterfield,2021-09-25,37.3,-77.6,2021,9,25,9,Fall,43.0
Gordonsville,VA,orange,2021-09-25,38.1,-78.2,2021,9,25,10,Fall,
Welaka,FL,putnam,2021-09-25,29.5,-81.7,2021,9,25,30,Fall,18.0
Tulsa,OK,tulsa,2021-09-25,36.1,-95.9,2021,9,25,40,Fall,46.0
East Prairie,MO,mississippi,2021-09-25,36.8,-89.4,2021,9,25,1,Fall,
Kings Bay,GA,camden,2021-09-25,30.8,-81.6,2021,9,25,1,Fall,
Mansfield,TX,tarrant,2021-09-25,32.6,-97.1,2021,9,25,5,Fall,126.0
Austin,TX,hays,2021-09-25,30.4,-97.8,2021,9,25,6,Fall,
Austin,TX,hays,2021-09-25,30.3,-97.7,2021,9,25,3,Fall,
Paso Robles,CA,san luis obispo,2021-09-25,35.7,-120.7,2021,9,25,6,Fall,49.0
