Town,State/Province,County,Count,Latitude,Longitude,FIPS,Count_Normalized
fenton,MI,genesee,3,42.8,-83.7,26049.0,2.4096675863564622e-05
fenton,MO,st. louis,6,38.5,-90.4,29189.0,6.024168965891155e-05
fergus falls,MN,otter tail,2,46.3,-96.1,27111.0,1.2048337931782311e-05
fernandina beach,FL,nassau,96,30.6,-81.5,12089.0,0.0011445921035193195
ferndale,MI,oakland,21,42.5,-83.1,26125.0,0.0002409667586356462
festus,MO,jefferson,5,38.2,-90.4,29099.0,4.8193351727129245e-05
fieldale,VA,henry,4,36.7,-79.9,51089.0,3.614501379534693e-05
fillmore,CA,ventura,11,34.4,-118.9,6111.0,0.0001204833793178231
fincastle,VA,botetourt,1,37.5,-79.9,51023.0,0.0
fischer,TX,comal,1,30.0,-98.3,48091.0,0.0
fish creek,WI,door,12,45.1,-87.2,55029.0,0.0001325317172496054
fishers,IN,hamilton,4,40.0,-86.0,18057.0,3.614501379534693e-05
fitzgerald,GA,ben hill,1,31.7,-83.3,13017.0,0.0
flagler beach,FL,flagler,2,29.5,-81.1,12035.0,1.2048337931782311e-05
flagstaff,AZ,coconino,4,35.2,-111.7,4005.0,3.614501379534693e-05
flat rock,MI,wayne,190,42.1,-83.3,26163.0,0.002277135869106857
flatonia,TX,fayette,10,29.7,-97.1,48149.0,0.0001084350413860408
fleetwood,PA,berks,12,40.4,-75.8,42011.0,0.0001325317172496054
fleming island,FL,clay,12,30.1,-81.7,12019.0,0.0001325317172496054
flemington,NJ,hunterdon,2,40.5,-74.9,34019.0,1.2048337931782311e-05
fletcher,NC,henderson,6,35.4,-82.5,37089.0,6.024168965891155e-05
flint,MI,genesee,13,43.0,-83.7,26049.0,0.00014458005518138773
flora,MS,madison,1,32.5,-90.3,28089.0,0.0
florence,IN,switzerland,15,38.8,-85.0,18155.0,0.00016867673104495234
florence,KS,marion,1,38.2,-97.0,20115.0,0.0
florence,KY,boone,12,39.0,-84.6,21015.0,0.0001325317172496054
florence,MS,rankin,4,32.1,-90.2,28121.0,3.614501379534693e-05
florence,SC,florence,6,34.2,-79.9,45041.0,6.024168965891155e-05
floresville,TX,wilson,18,29.2,-98.2,48493.0,0.00020482174484029927
florissant,MO,st. louis,15,38.8,-90.4,29189.0,0.00016867673104495234
flossmoor,IL,cook,6,41.5,-87.7,17031.0,6.024168965891155e-05
flower mound,TX,denton,12,33.0,-97.0,48121.0,0.0001325317172496054
flowery branch,GA,hall,10,34.2,-83.9,13139.0,0.0001084350413860408
foley,AL,baldwin,4,30.4,-87.7,1003.0,3.614501379534693e-05
folly beach,SC,charleston,35,32.7,-79.9,45019.0,0.00040964348968059854
fontana,CA,san bernardino,1,34.1,-117.4,6071.0,0.0
forest city,NC,rutherford,6,35.3,-81.8,37161.0,6.024168965891155e-05
forest hill,MD,harford,2,39.5,-76.4,24025.0,1.2048337931782311e-05
forest park,IL,cook,16,41.9,-87.8,17031.0,0.00018072506897673466
forestport,NY,oneida,7,43.6,-75.1,36065.0,7.229002759069386e-05
forked river,NJ,ocean,2,39.8,-74.2,34029.0,1.2048337931782311e-05
forkland,AL,greene,3,32.6,-87.9,1063.0,2.4096675863564622e-05
forney,TX,kaufman,56,32.8,-96.4,48257.0,0.0006626585862480271
fort atkinson,WI,jefferson,1,42.9,-88.8,55055.0,0.0
fort bragg,NC,cumberland,6,35.2,-79.0,37051.0,6.024168965891155e-05
fort collins,CO,larimer,30,40.6,-105.1,8069.0,0.000349401800021687
fort davis,TX,jeff davis,3,30.5,-103.8,48243.0,2.4096675863564622e-05
fort hood,TX,bell,6,31.2,-97.8,48027.0,6.024168965891155e-05
fort irwin,CA,san bernardino,2,35.3,-116.7,6071.0,1.2048337931782311e-05
fort lauderdale,FL,broward,2210,26.2,-80.3,12011.0,0.026614778491307126
fort lee,NJ,bergen,3,40.8,-74.0,34003.0,2.4096675863564622e-05
fort mill,SC,lancaster,9,35.0,-80.9,45057.0,9.638670345425849e-05
fort mill,SC,york,9,35.0,-80.9,45091.0,9.638670345425849e-05
fort myers,FL,lee,176,26.6,-81.9,12071.0,0.0021084591380619044
fort myers beach,FL,lee,18,26.4,-81.9,12071.0,0.00020482174484029927
fort pierce,FL,st. lucie,33,27.4,-80.3,12111.0,0.00038554681381703396
fort ransom,ND,ransom,8,46.5,-97.9,38073.0,8.433836552247617e-05
fort smith,AR,sebastian,16,35.4,-94.4,5131.0,0.00018072506897673466
fort walton beach,FL,okaloosa,126,30.4,-86.6,12091.0,0.0015060422414727888
fort wayne,IN,allen,352,41.1,-85.1,18003.0,0.004228966614055591
fort white,FL,columbia,1,29.9,-82.8,12023.0,0.0
fort worth,TX,tarrant,7000,32.8,-97.2,48439.0,0.08432631718454439
foss,OK,washita,264,35.4,-99.2,40149.0,0.003168712876058748
fountain,CO,el paso,5,38.7,-104.7,8041.0,4.8193351727129245e-05
framingham,MA,middlesex,48,42.3,-71.4,25017.0,0.0005662718827937686
francestown,NH,hillsborough,7,43.0,-71.8,33011.0,7.229002759069386e-05
frankenmuth,MI,saginaw,6,43.3,-83.8,26145.0,6.024168965891155e-05
frankfort,KY,franklin,6,38.2,-84.9,21073.0,6.024168965891155e-05
franklin,IN,johnson,20,39.4,-86.0,18081.0,0.0002289184207038639
franklin,MA,norfolk,3,42.1,-71.4,25021.0,2.4096675863564622e-05
franklin,MI,oakland,8,42.5,-83.2,26125.0,8.433836552247617e-05
franklin,NJ,sussex,6,41.1,-74.6,34037.0,6.024168965891155e-05
franklin,PA,venango,2,41.4,-79.8,42121.0,1.2048337931782311e-05
franklin,TN,williamson,48,35.9,-86.9,47187.0,0.0005662718827937686
franklin lakes,NJ,bergen,2,41.0,-74.2,34003.0,1.2048337931782311e-05
franklinton,NC,franklin,2,36.1,-78.4,37069.0,1.2048337931782311e-05
franklinville,NJ,gloucester,1,39.6,-75.1,34015.0,0.0
franktown,CO,douglas,1,39.3,-104.7,8035.0,0.0
frederick,MD,frederick,49,39.4,-77.5,24021.0,0.0005783202207255509
fredericksburg,TX,gillespie,121,30.3,-98.9,48171.0,0.0014458005518138773
fredericksburg,VA,fredericksburg city,536,38.3,-77.5,51630.0,0.006445860793503537
fredericksburg,VA,spotsylvania,1072,38.3,-77.5,51177.0,0.012903769924938855
fredericksburg,VA,stafford,1340,38.3,-77.5,51179.0,0.016132724490656513
free union,VA,albemarle,2,38.2,-78.6,51003.0,1.2048337931782311e-05
freedom,PA,beaver,532,40.7,-80.3,42007.0,0.006397667441776407
freehold,NJ,monmouth,5,40.3,-74.2,34025.0,4.8193351727129245e-05
freeland,PA,luzerne,1,41.0,-75.9,42079.0,0.0
freeport,ME,cumberland,2,43.9,-70.1,23005.0,1.2048337931782311e-05
freeport,NY,nassau,3,40.6,-73.6,36059.0,2.4096675863564622e-05
freetown,IN,jackson,1,39.1,-86.1,18071.0,0.0
fremont,CA,alameda,1,37.6,-122.1,6001.0,0.0
fremont,IN,steuben,5,41.7,-84.9,18151.0,4.8193351727129245e-05
fremont,NE,dodge,18,41.4,-96.5,31053.0,0.00020482174484029927
fremont,OH,sandusky,93,41.4,-83.1,39143.0,0.0011084470897239726
frewsburg,NY,chautauqua,2,42.1,-79.2,36013.0,1.2048337931782311e-05
friendship,WI,adams,20,44.0,-89.6,55001.0,0.0002289184207038639
friendsville,MD,garrett,2,39.7,-79.5,24023.0,1.2048337931782311e-05
friendsville,PA,susquehanna,2,41.9,-76.0,42115.0,1.2048337931782311e-05
friendswood,TX,galveston,7,29.6,-95.2,48167.0,7.229002759069386e-05
frisco,TX,collin,7,33.1,-96.8,48085.0,7.229002759069386e-05
frisco,TX,denton,7,33.1,-96.8,48121.0,7.229002759069386e-05
fritch,TX,hutchinson,1,35.6,-101.6,48233.0,0.0
frost,TX,navarro,2,32.1,-96.8,48349.0,1.2048337931782311e-05
ft mitchell,KY,kenton,475,39.0,-84.5,21117.0,0.005710912179664815
fulshear,TX,fort bend,8,29.7,-95.9,48157.0,8.433836552247617e-05
fulton,TX,aransas,18,28.1,-97.1,48007.0,0.00020482174484029927
gadsden,AL,etowah,10,34.0,-86.0,1055.0,0.0001084350413860408
gaines,PA,tioga,36,41.8,-77.6,42117.0,0.0004216918276123809
gainesville,FL,alachua,60,29.7,-82.3,12001.0,0.0007108519379751563
gainesville,GA,hall,86,34.3,-83.8,13139.0,0.0010241087242014964
gainesville,TX,cooke,44,33.6,-97.0,48097.0,0.0005180785310666394
galena,OH,delaware,2,40.2,-82.9,39041.0,1.2048337931782311e-05
galena park,TX,harris,10,29.7,-95.2,48201.0,0.0001084350413860408
galesburg,IL,knox,58,41.0,-90.4,17095.0,0.0006867552621115917
galeton,PA,potter,10,41.6,-77.7,42105.0,0.0001084350413860408
gallatin,TN,sumner,3,36.4,-86.4,47165.0,2.4096675863564622e-05
gallina,NM,rio arriba,6,36.1,-106.5,35039.0,6.024168965891155e-05
galt,MO,grundy,1,40.1,-93.4,29079.0,0.0
galveston,TX,galveston,168,29.3,-94.8,48167.0,0.002012072434607646
gambrills,MD,anne arundel,1,39.0,-76.7,24003.0,0.0
ganado,TX,jackson,3,29.0,-96.5,48239.0,2.4096675863564622e-05
garber,OK,garfield,20,36.4,-97.6,40047.0,0.0002289184207038639
garden,MI,delta,1,45.9,-86.5,26041.0,0.0
garden grove,CA,orange,5,33.7,-118.0,6059.0,4.8193351727129245e-05
gardendale,AL,jefferson,4,33.6,-86.8,1073.0,3.614501379534693e-05
gardendale,TX,ector,4,32.0,-102.4,48135.0,3.614501379534693e-05
garland,TX,dallas,5,33.0,-96.6,48113.0,4.8193351727129245e-05
garner,NC,wake,2,35.7,-78.6,37183.0,1.2048337931782311e-05
garrettsville,OH,portage,12,41.3,-81.1,39133.0,0.0001325317172496054
garrison,MN,crow wing,1,46.3,-93.8,27035.0,0.0
garrison,UT,millard,20,39.1,-114.0,49027.0,0.0002289184207038639
gary,IN,lake,10,41.6,-87.3,18089.0,0.0001084350413860408
gate city,VA,scott,14,36.6,-82.6,51169.0,0.00015662839311317005
gatlinburg,TN,sevier,3,35.7,-83.5,47155.0,2.4096675863564622e-05
gause,TX,milam,192,30.7,-96.7,48331.0,0.0023012325449704215
gautier,MS,jackson,2,30.4,-88.6,28059.0,1.2048337931782311e-05
gaylord,MI,otsego,12,45.1,-84.6,26137.0,0.0001325317172496054
geismar,LA,ascension,1,30.3,-91.0,,0.0
geneseo,IL,henry,12,41.4,-90.2,17073.0,0.0001325317172496054
geneva,FL,seminole,2,28.8,-81.1,12117.0,1.2048337931782311e-05
geneva,IL,kane,2,41.9,-88.3,17089.0,1.2048337931782311e-05
geneva,OH,ashtabula,12,41.9,-81.0,39007.0,0.0001325317172496054
genoa city,WI,walworth,3,42.5,-88.3,55127.0,2.4096675863564622e-05
georgetown,FL,putnam,11,29.4,-81.6,12107.0,0.0001204833793178231
georgetown,IN,floyd,2,38.3,-86.0,18043.0,1.2048337931782311e-05
georgetown,KY,scott,22,38.3,-84.5,21209.0,0.0002530150965674285
georgetown,OH,brown,24,38.8,-84.0,39015.0,0.00027711177243099316
georgetown,TX,williamson,1536,30.6,-97.7,48491.0,0.018494198725285845
geraldine,AL,dekalb,1,34.4,-86.0,1049.0,0.0
germantown,TN,shelby,12,35.1,-89.8,47157.0,0.0001325317172496054
germantown,WI,washington,6,43.2,-88.1,55131.0,6.024168965891155e-05
gerton,NC,henderson,4,35.5,-82.4,37089.0,3.614501379534693e-05
gettysburg,PA,adams,175,39.8,-77.2,42001.0,0.0020964108001301223
ghent,NY,columbia,1,42.3,-73.7,36021.0,0.0
gibbstown,NJ,gloucester,2,39.8,-75.3,34015.0,1.2048337931782311e-05
gibsonia,PA,allegheny,4,40.6,-79.9,42003.0,3.614501379534693e-05
gibsonton,FL,hillsborough,2,27.8,-82.4,12057.0,1.2048337931782311e-05
gilbert,AZ,maricopa,3,33.4,-111.8,4013.0,2.4096675863564622e-05
gilford,NH,belknap,2,43.5,-71.4,33001.0,1.2048337931782311e-05
gillespie,IL,macoupin,8,39.1,-89.8,17117.0,8.433836552247617e-05
gilman city,MO,harrison,2,40.1,-93.9,29081.0,1.2048337931782311e-05
gilmanton,NH,belknap,2,43.4,-71.4,33001.0,1.2048337931782311e-05
glade spring,VA,washington,1,36.8,-81.8,51191.0,0.0
glassboro,NJ,gloucester,6,39.7,-75.1,34015.0,6.024168965891155e-05
glastonbury,CT,hartford,1,41.7,-72.6,9003.0,0.0
glen,NH,carroll,4,44.1,-71.2,33003.0,3.614501379534693e-05
glen allen,VA,henrico,40,37.7,-77.6,51087.0,0.0004698851793395101
glen arbor,MI,leelanau,1,44.9,-86.0,26089.0,0.0
glen cove,NY,nassau,20,40.9,-73.6,36059.0,0.0002289184207038639
glen ellyn,IL,dupage,3,41.9,-88.1,17043.0,2.4096675863564622e-05
glen head,NY,nassau,12,40.8,-73.6,36059.0,0.0001325317172496054
glen mills,PA,delaware,4,39.9,-75.5,42045.0,3.614501379534693e-05
glen ridge,NJ,essex,3,40.8,-74.2,34013.0,2.4096675863564622e-05
glen rose,TX,somervell,41,32.2,-97.8,48425.0,0.0004819335172712924
glen spey,NY,sullivan,3,41.5,-74.8,36105.0,2.4096675863564622e-05
glencoe,IL,cook,5,42.1,-87.8,17031.0,4.8193351727129245e-05
glendale,AZ,maricopa,4,33.5,-112.2,4013.0,3.614501379534693e-05
glendale,CA,los angeles,10,34.2,-118.3,6037.0,0.0001084350413860408
glenolden,PA,delaware,9,39.9,-75.3,42045.0,9.638670345425849e-05
glenpool,OK,tulsa,4,35.9,-96.0,40143.0,3.614501379534693e-05
glenshaw,PA,allegheny,29,40.5,-80.0,42003.0,0.0003373534620899047
glenview,IL,cook,2,42.1,-87.8,17031.0,1.2048337931782311e-05
glenwood,NM,catron,4,33.3,-108.9,35003.0,3.614501379534693e-05
glidden,WI,ashland,1,46.1,-90.6,55003.0,0.0
gloucester,MA,essex,16,42.7,-70.7,25009.0,0.00018072506897673466
glouster,OH,athens,4,39.5,-82.1,39009.0,3.614501379534693e-05
gloversville,NY,fulton,5,43.1,-74.5,36035.0,4.8193351727129245e-05
golconda,IL,pope,8,37.5,-88.7,17151.0,8.433836552247617e-05
goldsboro,NC,wayne,96,35.4,-78.0,37191.0,0.0011445921035193195
gonzales,LA,ascension,2,30.3,-90.9,,1.2048337931782311e-05
gonzales,TX,gonzales,28,29.6,-97.6,48177.0,0.0003253051241581224
good hope,GA,walton,2,33.8,-83.6,13297.0,1.2048337931782311e-05
goodyear,AZ,maricopa,2,33.4,-112.4,4013.0,1.2048337931782311e-05
gordo,AL,pickens,1,33.3,-87.8,1107.0,0.0
gordon,TX,palo pinto,2,32.6,-98.3,48363.0,1.2048337931782311e-05
gordonsville,VA,orange,40,38.1,-78.2,51137.0,0.0004698851793395101
gorham,ME,cumberland,3,43.6,-70.4,23005.0,2.4096675863564622e-05
gorham,NH,coos,2,44.4,-71.2,33007.0,1.2048337931782311e-05
goshen,IN,elkhart,16,41.6,-85.8,18039.0,0.00018072506897673466
gouldsboro,ME,hancock,27,44.5,-68.0,23009.0,0.0003132567862263401
grafton,MA,worcester,6,42.2,-71.7,25027.0,6.024168965891155e-05
granada hills,CA,los angeles,10,34.3,-118.5,6037.0,0.0001084350413860408
granbury,TX,hood,132,32.5,-97.7,48221.0,0.0015783322690634826
granby,MA,hampshire,1,42.2,-72.5,25015.0,0.0
grand blanc,MI,genesee,8,43.0,-83.6,26049.0,8.433836552247617e-05
grand cane,LA,desoto,4,32.1,-93.8,,3.614501379534693e-05
grand canyon,AZ,coconino,69,36.0,-112.1,4005.0,0.0008192869793611971
grand forks,ND,grand forks,4,47.9,-97.0,38035.0,3.614501379534693e-05
grand haven,MI,ottawa,56,43.1,-86.2,26139.0,0.0006626585862480271
grand island,NE,hall,10,41.0,-98.4,31079.0,0.0001084350413860408
grand isle,LA,jefferson,8,29.2,-90.0,,8.433836552247617e-05
grand junction,CO,mesa,12,39.1,-108.6,8077.0,0.0001325317172496054
grand junction,MI,van buren,100,42.4,-86.1,26159.0,0.0011927854552464489
grand ledge,MI,eaton,2,42.8,-84.7,26045.0,1.2048337931782311e-05
grand marais,MI,alger,1,46.7,-86.1,26003.0,0.0
grand marsh,WI,adams,8,43.8,-89.6,55001.0,8.433836552247617e-05
grand prairie,TX,dallas,7,32.8,-97.0,48113.0,7.229002759069386e-05
grand rapids,MI,kent,352,43.0,-85.6,26081.0,0.004228966614055591
grandview,TX,johnson,6,32.3,-97.2,48251.0,6.024168965891155e-05
granger,IN,st. joseph,1,41.7,-86.2,18141.0,0.0
granite falls,NC,caldwell,5,35.8,-81.4,37027.0,4.8193351727129245e-05
graniteville,SC,aiken,1,33.6,-81.8,45003.0,0.0
grant,MI,newaygo,4,43.3,-85.9,26123.0,3.614501379534693e-05
grants,NM,cibola,40,35.1,-107.8,35006.0,0.0004698851793395101
granville,NY,washington,6,43.4,-73.3,36115.0,6.024168965891155e-05
grapevine,TX,tarrant,12,33.0,-97.1,48439.0,0.0001325317172496054
grass lake,MI,jackson,5,42.3,-84.2,26075.0,4.8193351727129245e-05
grass valley,CA,nevada,13,39.2,-121.0,6057.0,0.00014458005518138773
gray,LA,terrebonne,1,29.7,-90.8,,0.0
grayling,MI,crawford,2,44.7,-84.7,26039.0,1.2048337931782311e-05
great bend,KS,barton,3,38.3,-98.7,20009.0,2.4096675863564622e-05
great cacapon,WV,morgan,30,39.6,-78.3,54065.0,0.000349401800021687
great falls,MT,cascade,1,47.5,-111.3,30013.0,0.0
greeley,CO,weld,5,40.4,-104.7,8123.0,4.8193351727129245e-05
green bay,WI,brown,408,44.5,-88.0,55009.0,0.004903673538235401
green cove springs,FL,clay,18,30.0,-81.7,12019.0,0.00020482174484029927
green valley,AZ,pima,21,31.8,-111.1,4019.0,0.0002409667586356462
greenbrier,AR,faulkner,138,35.2,-92.4,5045.0,0.0016506222966541765
greenfield,IN,hancock,8,39.8,-85.8,18059.0,8.433836552247617e-05
greenland,NH,rockingham,2,43.0,-70.8,33015.0,1.2048337931782311e-05
greensboro,NC,guilford,341,36.0,-79.9,37081.0,0.004096434896805986
greensboro,VT,orleans,6,44.6,-72.3,50019.0,6.024168965891155e-05
greensburg,IN,decatur,152,39.3,-85.4,18031.0,0.001819299027699129
greenville,MI,montcalm,1,43.2,-85.3,26117.0,0.0
greenville,NC,pitt,60,35.5,-77.3,37147.0,0.0007108519379751563
greenville,RI,providence,2,41.9,-71.6,44007.0,1.2048337931782311e-05
greenville,SC,greenville,308,34.9,-82.4,45045.0,0.0036988397450571694
greenwich,CT,fairfield,51,41.1,-73.6,9001.0,0.0006024168965891155
greenwood,IN,johnson,84,39.6,-86.1,18081.0,0.0010000120483379317
greenwood,MO,jackson,3,38.8,-94.4,29095.0,2.4096675863564622e-05
greenwood,MS,leflore,8,33.5,-90.2,28083.0,8.433836552247617e-05
greenwood,SC,greenwood,3,34.2,-82.2,45047.0,2.4096675863564622e-05
greenwood,VA,albemarle,13,38.0,-78.8,51003.0,0.00014458005518138773
greer,SC,greenville,8,34.9,-82.2,45045.0,8.433836552247617e-05
grenada,MS,grenada,6,33.8,-89.8,28043.0,6.024168965891155e-05
gretna,LA,jefferson,16,29.9,-90.0,,0.00018072506897673466
gridley,IL,mclean,2,40.7,-88.9,17113.0,1.2048337931782311e-05
griffith,IN,lake,38,41.5,-87.4,18089.0,0.00044578850347594547
grinnell,IA,poweshiek,3,41.8,-92.7,19157.0,2.4096675863564622e-05
griswold,IA,cass,1,41.2,-95.1,19029.0,0.0
grosse pointe,MI,wayne,96,42.4,-82.9,26163.0,0.0011445921035193195
groton,CT,new london,88,41.3,-72.0,9011.0,0.0010482054000650611
grove,OK,delaware,4,36.6,-94.8,40041.0,3.614501379534693e-05
grove city,OH,franklin,30,39.9,-83.0,39049.0,0.000349401800021687
groveland,FL,lake,21,28.6,-81.9,12069.0,0.0002409667586356462
groveland,MA,essex,15,42.8,-71.0,25009.0,0.00016867673104495234
grover beach,CA,san luis obispo,8,35.1,-120.6,6079.0,8.433836552247617e-05
grovetown,GA,columbia,1,33.5,-82.2,13073.0,0.0
grundy center,IA,grundy,15,42.4,-92.8,19075.0,0.00016867673104495234
gruver,TX,hansford,50,36.2,-101.7,48195.0,0.0005903685586573333
guilford,CT,new haven,3,41.3,-72.7,9009.0,2.4096675863564622e-05
guilford,NY,chenango,6,42.4,-75.5,36017.0,6.024168965891155e-05
gulf breeze,FL,santa rosa,177,30.4,-87.1,12113.0,0.0021205074759936865
gulf shores,AL,baldwin,425,30.3,-87.7,1003.0,0.005108495283075699
gulfport,MS,harrison,60,30.4,-89.1,28047.0,0.0007108519379751563
gulliver,MI,schoolcraft,20,46.1,-86.1,26153.0,0.0002289184207038639
gully,MN,polk,2,47.8,-95.6,27119.0,1.2048337931782311e-05
gurnee,IL,lake,3,42.4,-88.0,17097.0,2.4096675863564622e-05
guthrie,OK,logan,7,35.9,-97.4,40083.0,7.229002759069386e-05
gwinn,MI,marquette,4,46.3,-87.4,26103.0,3.614501379534693e-05
hackensack,MN,cass,2,46.9,-94.5,27021.0,1.2048337931782311e-05
hackensack,NJ,bergen,170,40.9,-74.0,34003.0,0.0020361691104712103
hacker valley,WV,webster,4,38.6,-80.5,54101.0,3.614501379534693e-05
hackettstown,NJ,warren,4,40.9,-74.8,34041.0,3.614501379534693e-05
haddon heights,NJ,camden,12,39.9,-75.1,34007.0,0.0001325317172496054
hadley,MA,hampshire,6,42.4,-72.5,25015.0,6.024168965891155e-05
hagerstown,MD,washington,16,39.7,-77.7,24043.0,0.00018072506897673466
hague,NY,warren,2,43.7,-73.5,36113.0,1.2048337931782311e-05
hainesport,NJ,burlington,3,40.0,-74.8,34005.0,2.4096675863564622e-05
hale,MI,iosco,1,44.3,-83.9,26069.0,0.0
halethorpe,MD,baltimore,8,39.2,-76.7,24005.0,8.433836552247617e-05
half moon bay,CA,san mateo,4,37.5,-122.4,6081.0,3.614501379534693e-05
halifax,PA,dauphin,100,40.5,-76.9,42043.0,0.0011927854552464489
hallettsville,TX,lavaca,110,29.4,-97.0,48285.0,0.0013132688345642719
hallowell,ME,kennebec,1,44.3,-69.8,23011.0,0.0
hambleton,WV,tucker,1,39.1,-79.6,54093.0,0.0
hamburg,NY,erie,5,42.7,-78.8,36029.0,4.8193351727129245e-05
hamden,CT,new haven,90,41.4,-72.9,9009.0,0.0010723020759286256
hamilton,NY,madison,3,42.8,-75.6,36053.0,2.4096675863564622e-05
hamilton,OH,butler,390,39.4,-84.6,39017.0,0.004686803455463319
hamlet,NC,richmond,3,34.9,-79.7,37153.0,2.4096675863564622e-05
hammond,IN,lake,699,41.6,-87.5,18089.0,0.008409739876384053
hammonton,NJ,atlantic,20,39.6,-74.8,34001.0,0.0002289184207038639
hampden,MA,hampden,8,42.1,-72.4,25013.0,8.433836552247617e-05
hampden sydney,VA,prince edward,21,37.2,-78.5,51147.0,0.0002409667586356462
hampton,CT,windham,7,41.8,-72.1,9015.0,7.229002759069386e-05
hampton,IA,franklin,6,42.8,-93.2,19069.0,6.024168965891155e-05
hampton,NH,rockingham,16,42.9,-70.8,33015.0,0.00018072506897673466
hampton,VA,hampton city,8,37.1,-76.3,51650.0,8.433836552247617e-05
hampton,VA,york,8,37.1,-76.3,51199.0,8.433836552247617e-05
hampton bays,NY,suffolk,24,40.9,-72.5,36103.0,0.00027711177243099316
hamptonville,NC,yadkin,7,36.1,-80.7,37197.0,7.229002759069386e-05
hamshire,TX,jefferson,2,29.8,-94.3,48245.0,1.2048337931782311e-05
hancock,NH,hillsborough,3,43.0,-72.0,33011.0,2.4096675863564622e-05
hanover,MA,plymouth,36,42.1,-70.9,25023.0,0.0004216918276123809
hanover,NM,grant,8,32.7,-107.9,35017.0,8.433836552247617e-05
hanover park,IL,cook,2,42.0,-88.1,17031.0,1.2048337931782311e-05
harbor beach,MI,huron,13,43.9,-82.7,26063.0,0.00014458005518138773
hardin,MT,big horn,4,45.7,-107.6,30003.0,3.614501379534693e-05
harker heights,TX,bell,18,31.1,-97.7,48027.0,0.00020482174484029927
harleysville,PA,montgomery,3,40.3,-75.4,42091.0,2.4096675863564622e-05
harleyville,SC,dorchester,1,33.3,-80.5,45035.0,0.0
harlingen,TX,cameron,171,26.2,-97.7,48061.0,0.002048217448402993
harper woods,MI,wayne,12,42.4,-82.9,26163.0,0.0001325317172496054
harrisburg,NC,cabarrus,1,35.3,-80.6,37025.0,0.0
harrisburg,PA,dauphin,297,40.2,-76.8,42043.0,0.0035663080278075638
harrison township,MI,macomb,6,42.6,-82.8,26099.0,6.024168965891155e-05
harrisonburg,VA,harrisonburg city,8,38.4,-78.9,51660.0,8.433836552247617e-05
harrisville,MI,alcona,821,44.7,-83.3,26001.0,0.009879637104061494
hartford,CT,hartford,84,41.8,-72.7,9003.0,0.0010000120483379317
hartford,WI,washington,12,43.3,-88.4,55131.0,0.0001325317172496054
hartley,IA,obrien,10,43.1,-95.4,,0.0001084350413860408
hartsville,SC,darlington,1,34.4,-80.1,45031.0,0.0
hartville,OH,stark,2,41.0,-81.3,39151.0,1.2048337931782311e-05
harvard,MA,worcester,8,42.5,-71.6,25027.0,8.433836552247617e-05
harvey,LA,jefferson,2,29.9,-90.1,,1.2048337931782311e-05
harviell,MO,butler,2,36.7,-90.6,29023.0,1.2048337931782311e-05
harwich,MA,barnstable,24,41.7,-70.0,25001.0,0.00027711177243099316
hasbrouck heights,NJ,bergen,10,40.9,-74.1,34003.0,0.0001084350413860408
haskell,NJ,passaic,1,41.0,-74.3,34031.0,0.0
haskell,OK,muskogee,6,35.8,-95.7,40101.0,6.024168965891155e-05
haslett,MI,ingham,1,42.8,-84.4,26065.0,0.0
hastings,FL,st. johns,3,29.7,-81.5,12109.0,2.4096675863564622e-05
hastings,MN,dakota,4,44.8,-92.8,27037.0,3.614501379534693e-05
hastings,NE,adams,8,40.6,-98.4,31001.0,8.433836552247617e-05
hastings,OK,jefferson,12,34.1,-98.2,40067.0,0.0001325317172496054
hatfield,PA,montgomery,2,40.3,-75.3,42091.0,1.2048337931782311e-05
hatteras,NC,dare,1,35.2,-75.7,37055.0,0.0
haverhill,IA,marshall,10,41.9,-93.0,19127.0,0.0001084350413860408
haverhill,MA,essex,24,42.8,-71.1,25009.0,0.00027711177243099316
